ksp,pc,rtol,max_it,converged,reason,iterations,solve_time_sec,final_residual_norm,rel_error_to_ones,note,matrix_id,nrows,ncols,nnz_used,applicable,converged_clean,iterations_clean,nnz,density,nnz_per_row_mean,nnz_per_row_std,nnz_per_row_min,nnz_per_row_max,zero_diag_fraction,diag_abs_mean,diag_abs_std,diag_dominance_fraction,norm_1,norm_inf,symmetry_score_struct,row_norm2_mean,row_norm2_std,row_norm2_min,row_norm2_max,col_norm2_mean,col_norm2_std,col_norm2_min,col_norm2_max,diag_abs_min,diag_abs_max,tiny_diag_fraction,symmetry_numeric_fro_ratio,spec_radius_est,sigma_max_est_power,row_norm2_spread,pseudo_kappa,best_time,fast_label
tfqmr,jacobi,1e-08,500,1,2,212,0.0544885410927236,1.0915061972310645e-07,1.1296156486388438e-08,,SiNa,5743,5743,198787,1,True,212.0,198787,0.0060271270593285,34.613790701723836,32.818443222186005,11.0,250.0,0.0,10.907130475131169,0.216185594996942,0.1264147658018457,31.036897697210257,31.03689769721026,1.0,12.02658288484978,0.217995545791107,10.442874111387592,12.33687190967493,12.02658288484978,0.217995545791107,10.442874111387592,12.33687190967493,9.036968962903408,11.16427319777485,0.0,0.0,24.407921344416746,25.163077283520725,1.1813674835189287,29.7268412880252,0.0237176669761538,0
fgmres,jacobi,1e-08,500,1,2,8,0.0002338748890906,0.0013028425986144,2.0121622154514235e-06,,Trefethen_2000,2000,2000,41906,1,True,8.0,41906,0.0104765,20.953,1.4059839970639785,12.0,22.0,0.0,8137.3135,5130.034685284082,0.997,17400.0,17400.0,1.0,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,2.0,17389.0,0.0,0.0,16874.98755807235,17140.269950714523,4489.820575479604,76956736.69399284,0.0002288748510181,1
minres,jacobi,1e-08,500,1,2,9,0.0002288748510181,1.7784005250389022e-05,1.0002297375532317e-07,,Trefethen_2000,2000,2000,41906,1,True,9.0,41906,0.0104765,20.953,1.4059839970639785,12.0,22.0,0.0,8137.3135,5130.034685284082,0.997,17400.0,17400.0,1.0,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,2.0,17389.0,0.0,0.0,16874.98755807235,17140.269950714523,4489.820575479604,76956736.69399284,0.0002288748510181,1
tfqmr,jacobi,1e-08,500,1,2,9,0.0003946248907595,3.383428941750721e-08,1.5074670151564139e-10,,Trefethen_2000,2000,2000,41906,1,True,9.0,41906,0.0104765,20.953,1.4059839970639785,12.0,22.0,0.0,8137.3135,5130.034685284082,0.997,17400.0,17400.0,1.0,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,2.0,17389.0,0.0,0.0,16874.98755807235,17140.269950714523,4489.820575479604,76956736.69399284,0.0002288748510181,0
fgmres,jacobi,1e-08,500,1,2,156,0.0040080419275909,3.6152357486478705e-08,8.880482798872017e-06,,add20,2395,2395,17319,1,True,156.0,17319,0.0030193383048365,7.231315240083507,13.03186797930596,2.0,124.0,0.0,0.1401442766754035,0.0994600396871279,0.9870563674321504,0.9958959526008812,0.9959010963618918,1.0,0.17381780817442,0.1227856642745908,0.0397923757920618,0.5934149017625688,0.1738178094088055,0.1227856625271703,0.0397923757920618,0.5934149006030525,0.0382286374859656,0.498101197923492,0.0,0.0002739678778784,0.710858348736345,0.7180501603923528,14.912778891702905,10.708123275082963,0.0021511670202016,0
minres,jacobi,1e-08,500,1,2,126,0.0021511670202016,8.289389684303366e-08,6.858557614308807e-06,,add20,2395,2395,17319,1,True,126.0,17319,0.0030193383048365,7.231315240083507,13.03186797930596,2.0,124.0,0.0,0.1401442766754035,0.0994600396871279,0.9870563674321504,0.9958959526008812,0.9959010963618918,1.0,0.17381780817442,0.1227856642745908,0.0397923757920618,0.5934149017625688,0.1738178094088055,0.1227856625271703,0.0397923757920618,0.5934149006030525,0.0382286374859656,0.498101197923492,0.0,0.0002739678778784,0.710858348736345,0.7180501603923528,14.912778891702905,10.708123275082963,0.0021511670202016,1
tfqmr,jacobi,1e-08,500,1,2,82,0.0024419168476015,1.8885447266945545e-07,8.020795674175724e-07,,add20,2395,2395,17319,1,True,82.0,17319,0.0030193383048365,7.231315240083507,13.03186797930596,2.0,124.0,0.0,0.1401442766754035,0.0994600396871279,0.9870563674321504,0.9958959526008812,0.9959010963618918,1.0,0.17381780817442,0.1227856642745908,0.0397923757920618,0.5934149017625688,0.1738178094088055,0.1227856625271703,0.0397923757920618,0.5934149006030525,0.0382286374859656,0.498101197923492,0.0,0.0002739678778784,0.710858348736345,0.7180501603923528,14.912778891702905,10.708123275082963,0.0021511670202016,0
fgmres,jacobi,1e-08,500,1,2,62,0.0027182500343769,4.623578959950202e-09,6.306902912660754e-08,,add32,4960,4960,23884,1,True,62.0,23884,0.0009708311654526,4.815322580645161,3.683409718454661,2.0,32.0,0.0,0.0165677422587525,0.0082815794794867,0.9419354838709676,0.084139877478193,0.0837295485769858,1.0,0.0197885162526729,0.0102013600678799,0.0082269805492235,0.048900617051113,0.0197883904794032,0.0102016040381647,0.0082269805492235,0.048900617172466,0.0075535160643355,0.04231847146052,0.0,0.0033372676518671,0.0567928672288004,0.0571569799035238,5.943932498506775,0.3397372303650541,0.0013736250111833,0
minres,jacobi,1e-08,500,1,2,60,0.0015389579348266,2.8044135769313184e-08,5.4151236074007064e-08,,add32,4960,4960,23884,1,True,60.0,23884,0.0009708311654526,4.815322580645161,3.683409718454661,2.0,32.0,0.0,0.0165677422587525,0.0082815794794867,0.9419354838709676,0.084139877478193,0.0837295485769858,1.0,0.0197885162526729,0.0102013600678799,0.0082269805492235,0.048900617051113,0.0197883904794032,0.0102016040381647,0.0082269805492235,0.048900617172466,0.0075535160643355,0.04231847146052,0.0,0.0033372676518671,0.0567928672288004,0.0571569799035238,5.943932498506775,0.3397372303650541,0.0013736250111833,0
tfqmr,jacobi,1e-08,500,1,2,39,0.0017361249774694,2.2661205118655249e-07,3.0325511033565895e-09,,add32,4960,4960,23884,1,True,39.0,23884,0.0009708311654526,4.815322580645161,3.683409718454661,2.0,32.0,0.0,0.0165677422587525,0.0082815794794867,0.9419354838709676,0.084139877478193,0.0837295485769858,1.0,0.0197885162526729,0.0102013600678799,0.0082269805492235,0.048900617051113,0.0197883904794032,0.0102016040381647,0.0082269805492235,0.048900617172466,0.0075535160643355,0.04231847146052,0.0,0.0033372676518671,0.0567928672288004,0.0571569799035238,5.943932498506775,0.3397372303650541,0.0013736250111833,0
tfqmr,jacobi,1e-08,500,1,2,14,0.0002881661057472,3892.983311707874,1.623970788613038,,adder_dcop_02,1813,1813,11246,1,True,14.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.001388953616013,0.0096060515376617,0.29288472145615,1.86917893371453,1.8415909516540203,0.7045171616574782,0.0115398867907805,0.0994617862901653,2e-12,1.0795976601861486,0.0115509395737803,0.0994605032871713,2e-12,1.0795449281612028,0.0,0.40450324560599,0.0066188637617209,0.0117709646450083,1.218882925712614,1.2234040538468651,539798830093.0743,660392076997.6622,0.0001063749659806,0
tfqmr,jacobi,1e-08,500,1,2,22,0.0004410420078784,3105.7664884872956,1.9437789233681415,,adder_dcop_05,1813,1813,11097,1,True,22.0,11097,0.0033760586120526,6.1207942636514066,30.7772502322208,1.0,1310.0,0.0066188637617209,0.0088017704089992,0.1431499312435289,0.5576392719249862,7.713372733803348,7.74001463540213,0.7046048481571596,0.0193816212103051,0.1743528097747684,2e-12,5.064498204016419,0.0193492296712481,0.1743564074768279,2e-12,5.064500004837183,0.0,5.0644977246633,0.0066188637617209,0.0075410845655702,5.064255661725968,5.064500468699368,2532249102008.2095,12824576763984.13,0.0001052080187946,0
tfqmr,jacobi,1e-08,500,1,2,375,0.0071656669024378,145.4309328742391,4.747384433841684,,adder_dcop_06,1813,1813,11224,1,True,375.0,11224,0.003414696031511,6.190843905129619,30.77726297392162,1.0,1310.0,0.0066188637617209,0.0051301939041632,0.0583909902829789,0.516822945394374,4.2297046791781305,4.284417592412092,0.7050071275837491,0.0154079342352428,0.114800088227426,2e-12,1.9061387554928524,0.0153733853265705,0.1148047199292048,2e-12,1.9059252442615684,0.0,1.8751674983984,0.0066188637617209,0.012310071953404,2.102691890366912,2.105420197551438,953069377746.4264,2006611517575.107,0.0005071249324828,0
tfqmr,jacobi,1e-08,500,1,2,45,0.000964832957834,935.9452452345902,1.4034702575490094,,adder_dcop_07,1813,1813,11226,1,True,45.0,11226,0.0034153044948096,6.191947049089906,30.77689768337919,1.0,1310.0,0.0066188637617209,0.0063268504388243,0.0993765641350647,0.5261996690568119,7.749681655018925,7.789351977366943,0.7048815250311776,0.0174079429092343,0.1621986429588358,2.179385423993445e-12,4.2999098382499525,0.0173621249599819,0.1622035538170882,2.181154510864654e-12,4.296287961754875,0.0,3.3677865766569,0.0066188637617209,0.0085274264318835,5.544549046745358,5.544570721845078,1972991922819.6536,10939393249702.676,0.0001043330412358,0
tfqmr,jacobi,1e-08,500,1,2,38,0.0014369590207934,4659.3850778336955,6.63821395960734,,adder_dcop_08,1813,1813,11242,1,True,38.0,11242,0.0034201722011981,6.2007722007722,30.77723565191275,1.0,1310.0,0.0066188637617209,0.0043124136636155,0.0481351493106983,0.5719801434087148,4.683553971440124,4.72273278830536,0.7042341220423413,0.0147467665232378,0.1137372998235085,2e-12,2.2742506715340256,0.0147111031450358,0.1137419181229579,2e-12,2.2731575986841537,0.0,1.834676680395,0.0066188637617209,0.0105064383223991,2.621389952046816,2.621433077523843,1137125335767.013,2980897968470.054,0.0001119589433073,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004092089366167,4703.220805478537,7.198308702296201,,adder_dcop_09,1813,1813,11239,1,True,20.0,11239,0.0034192595062502,6.1991174848317705,30.77712991234668,1.0,1310.0,0.0066188637617209,0.0244841111495162,0.4466572238332934,0.5648097076668506,29.86749469980783,29.90039982252659,0.7047780051606015,0.038956921445201,0.5442996391245456,2.0000000000036997e-12,16.992332511689646,0.0389277719091505,0.5443017246470816,2.0000000000036997e-12,16.990670376182198,0.0,14.428073026864,0.0066188637617209,0.00185311159706,20.376209329912456,20.376213153611232,8496166255829.105,173119694617292.9,0.0001232080394402,0
tfqmr,jacobi,1e-08,500,1,2,28,0.0005612908862531,4646.064077262207,7.478529903547499,,adder_dcop_10,1813,1813,11232,1,True,28.0,11232,0.0034171298847053,6.195256480970767,30.777486195011683,1.0,1310.0,0.0066188637617209,0.0052221313449742,0.0613924678148445,0.5956977385548814,4.910903779854328,4.931754204317034,0.7043269230769231,0.0156552084734482,0.1203647305885197,2e-12,2.391000327006046,0.0156187294495766,0.1203694696024494,2e-12,2.390119515075348,0.0,1.9502604377312,0.0066188637617209,0.0086090213139771,2.7585786106693764,2.7586054930472073,1195500163503.0227,3297913317978.273,0.0001021249918267,0
tfqmr,jacobi,1e-08,500,1,2,18,0.0003686249256134,4699.11415051464,7.541970245585184,,adder_dcop_11,1813,1813,11243,1,True,18.0,11243,0.0034204764328474,6.201323772752344,30.77720516669044,1.0,1310.0,0.0066188637617209,0.0036578135399176,0.0269548575010846,0.5548814120242692,2.9327911803262636,2.9447504336962957,0.7045272614070978,0.0138642367270548,0.1028793224319095,2e-12,1.4216469853546854,0.0138396398891264,0.102882634160542,2e-12,1.4215441781066305,0.0,0.96213522158919,0.0066188637617209,0.0082575589271531,1.639906025010087,1.639950679370196,710823492677.3427,1165715469728.5037,0.0001117080682888,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004075418692082,4883.977930911998,7.560405320760653,,adder_dcop_12,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0031500165518098,0.0178494770889807,0.5642581356867071,2.4395857595454244,2.46329144885761,0.7045171616574782,0.0133014985083004,0.1005188639437345,2.221027961507354e-12,1.2380451983411298,0.0132898136859059,0.1005204094863288,2.0626350780902258e-12,1.2379486406667952,0.0,0.71670223575148,0.0066188637617209,0.0078142392480569,1.4299396039698926,1.430040386463913,557419906366.645,797132978323.2352,0.0001114170299842,0
tfqmr,jacobi,1e-08,500,1,2,16,0.0003347499296069,4478.854625551708,7.555353947922978,,adder_dcop_13,1813,1813,11245,1,True,16.0,11245,0.0034210848961459,6.202426916712631,30.77712624501483,1.0,1310.0,0.0066188637617209,0.0029337610310649,0.0145320787324405,0.5670159955874241,2.1878279025032183,2.1904058056457516,0.7045798132503335,0.013085131020801,0.099921168625859,2e-12,1.1638990043302355,0.0130767558499656,0.0999222650355229,2e-12,1.1638997448970938,0.0,0.59228988453263,0.0066188637617209,0.0069756737783802,1.3405520877632706,1.3409411236523137,581949502165.1179,780360019342.1978,0.0001063341042026,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004056671168655,4882.1686945559895,7.534690182820843,,adder_dcop_14,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.002987297291506,0.0173774986145163,0.5868725868725869,2.432901451566032,2.441176650242728,0.7045171616574782,0.0131050604668941,0.1004834068522875,2e-12,1.2388463120702506,0.0131009869697043,0.1004839380344089,2e-12,1.2388008657894658,0.0,0.71455389150222,0.0066188637617209,0.0042545376412871,1.4315157178689055,1.431575945051874,619423156035.1254,886751289987.9991,0.0003111249534413,0
tfqmr,jacobi,1e-08,500,1,2,26,0.0005294580478221,4522.261433704033,7.488728760734081,,adder_dcop_15,1813,1813,11246,1,True,26.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.002812172168936,0.0140803773540506,0.5592939878654164,2.1784493723942218,2.178522520090628,0.7045171616574782,0.0129281159514596,0.0998801054791642,2e-12,1.1620396954621932,0.0129248031340513,0.0998805342222866,2e-12,1.1620287544342462,0.0,0.58737546573399,0.0066188637617209,0.004013418774411,1.3381304311635291,1.338517514798376,581019847731.0966,777705242633.5581,9.575008880347012e-05,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004192921333014,4570.013023016136,7.425009251962326,,adder_dcop_16,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0027072810920621,0.0119901726657016,0.5631549917264203,2.005446335498129,2.0045320582834045,0.7045171616574782,0.012826568984847,0.0996025486642353,2e-12,1.1198331611262164,0.012824782205841,0.0996027787449082,2e-12,1.1198315771572995,0.0,0.50138939977561,0.0066188637617209,0.0037414190891943,1.281667525786012,1.2829259704692786,559916580563.1083,718331522500.7657,8.91250092536211e-05,0
tfqmr,jacobi,1e-08,500,1,2,26,0.0005250410176813,4299.851606200114,7.339924021289801,,adder_dcop_17,1813,1813,11246,1,True,26.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0026707494190663,0.0112287676939879,0.5940430226144512,1.9392586161836076,1.9438932270366365,0.7045171616574782,0.0127929315614942,0.0995146870778715,2e-12,1.1053198746125852,0.0127895722747526,0.0995151188672989,2e-12,1.1053188295635803,0.0,0.46863620085337,0.0066188637617209,0.0035044897379975,1.260488454976495,1.2624367614437932,552659937306.2926,697698221432.6858,8.700008038431406e-05,0
tfqmr,jacobi,1e-08,500,1,2,22,0.0005196249112486,4898.826301180461,7.242467256021732,,adder_dcop_18,1813,1813,11246,1,True,22.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0026710912190847,0.0109866708418342,0.5824600110314396,1.9165587222206837,1.9178313015457893,0.7045171616574782,0.0127965182922222,0.0994867484701851,2e-12,1.1008519427610166,0.0127935578752777,0.0994871292100892,2e-12,1.100849137442328,0.0,0.45805322518917,0.0066188637617209,0.0035853505569053,1.2536230151091856,1.2559262206488095,550425971380.5083,691294409982.8716,0.0001097499625757,0
tfqmr,jacobi,1e-08,500,1,2,25,0.0004956671036779,4763.856982246039,6.973750469038899,,adder_dcop_19,1813,1813,11245,1,True,25.0,11245,0.0034210848961459,6.202426916712631,30.777197930893937,1.0,1310.0,0.0066188637617209,0.0026268668704379,0.0108417376076844,0.5956977385548814,1.9045752483915277,1.9118726778078083,0.7045798132503335,0.0127442053022527,0.0994760419231616,2.2210369409718917e-12,1.09837327076456,0.0127418047659912,0.0994763494343753,2.2238476483884748e-12,1.0983725588864923,0.0,0.45207075023028,0.0066188637617209,0.0017353285309523,1.2497893639966524,1.2522695877065462,494531743485.51294,619287062522.4027,0.0001201670384034,0
tfqmr,jacobi,1e-08,500,1,2,28,0.0005962080322206,4328.868155333738,6.949811070214484,,adder_dcop_20,1813,1813,11246,1,True,28.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025939858503261,0.0100636481044902,0.5686707115278544,1.8370462535841583,1.8371666669164195,0.7045171616574782,0.0127138652378862,0.0993934698603375,2.2210367449666303e-12,1.0846475391047563,0.0127213544613579,0.0993925115933461,2.223847448475706e-12,1.0846482629549246,0.0,0.41851386114374,0.0066188637617209,0.0036029680205486,1.2277306709158955,1.231552342144126,488351911134.6592,601430939948.4497,0.0003712499747052,0
tfqmr,jacobi,1e-08,500,1,2,26,0.0005585411563515,4457.831793037568,6.674623363873686,,adder_dcop_21,1813,1813,11246,1,True,26.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025453818172358,0.0080783249669199,0.5780474351902923,1.664052078975902,1.6649443571822884,0.7045171616574782,0.0126838974687846,0.0992113236098282,2.221036613740257e-12,1.0536860848638518,0.0126838059553366,0.0992113353095304,2.2238473146332363e-12,1.0536860911723758,0.0,0.3310884379179,0.0066188637617209,0.0034823494354555,1.1683916922271431,1.1793856351668646,474411848208.7649,559514518930.3804,0.0001057919580489,0
tfqmr,jacobi,1e-08,500,1,2,22,0.000444833189249,4065.035264253875,6.134890759496104,,adder_dcop_22,1813,1813,11246,1,True,22.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025671633121274,0.0081001802080061,0.5774958632101489,1.6649043967600554,1.6631671757240047,0.7045171616574782,0.0127001830770098,0.099211338269709,2.0000000305105714e-12,1.053811601855999,0.0126980268197664,0.0992116142714183,2.0000000305098004e-12,1.0538130426033825,0.0,0.33148932316154,0.0066188637617209,0.0020484925419369,1.1686899504286834,1.1796200048385166,526905792889.9011,621548613958.2275,9.125005453824996e-05,0
minres,jacobi,1e-08,500,1,2,198,0.002122167032212,0.0062859119501903,0.4178093237888655,,adder_dcop_23,1813,1813,11246,1,True,198.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025658458231196,0.0081109829084322,0.5785990071704358,1.664517657684761,1.663936730698138,0.7045171616574782,0.0126920878047453,0.0992127499381341,2.221037161459594e-12,1.053942401188928,0.0126913455808569,0.0992128448865234,2.2238478732717576e-12,1.0539427830578625,0.0,0.33190447989276,0.0066188637617209,0.0011315690811496,1.168961358273901,1.1798619424690602,474527135104.8944,559876507379.1389,0.0002622089814394,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004312500823289,4047.93604028907,4.500085357317098,,adder_dcop_23,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025658458231196,0.0081109829084322,0.5785990071704358,1.664517657684761,1.663936730698138,0.7045171616574782,0.0126920878047453,0.0992127499381341,2.221037161459594e-12,1.053942401188928,0.0126913455808569,0.0992128448865234,2.2238478732717576e-12,1.0539427830578625,0.0,0.33190447989276,0.0066188637617209,0.0011315690811496,1.168961358273901,1.1798619424690602,474527135104.8944,559876507379.1389,0.0002622089814394,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004206250887364,3589.5549238937397,3.0806040619201625,,adder_dcop_24,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.002588496307901,0.008101813397372,0.5648097076668506,1.663574224222289,1.663550880912403,0.7045171616574782,0.0127504792100784,0.0992053224973389,2.221037282165453e-12,1.053899382508333,0.0127188774833904,0.0992093790296571,2.2238479963839865e-12,1.0538993354531316,0.0,0.3317680706615,0.0066188637617209,0.0040124115266963,1.1688754023042869,1.179782019126255,474507740581.82794,559815700274.666,0.0002129999920725,0
tfqmr,jacobi,1e-08,500,1,2,14,0.0003054169937968,4252.441873256071,0.9982760338448484,,adder_dcop_25,1813,1813,11246,1,True,14.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0026222164129164,0.0081009202088031,0.5455046883618312,1.663879550816178,1.6639217211853952,0.7045171616574782,0.0127672082980123,0.0992041786660898,2.2210372635136525e-12,1.053953417556323,0.0127745536453802,0.0992032330708007,2.22384797736035e-12,1.0539532984025914,0.0,0.3319393780971,0.0066188637617209,0.0033366238340635,1.169040770719554,1.1798828131831618,474532073311.08984,559892237603.927,8.058303501456976e-05,0
tfqmr,jacobi,1e-08,500,1,2,46,0.0008953749202191,2674.706174375396,1.519491380536776,,adder_dcop_26,1813,1813,11246,1,True,46.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025850766354963,0.0081034086316755,0.5405405405405406,1.6637216917871864,1.6640253179602376,0.7045171616574782,0.0127197118274621,0.0992090575671309,2.221037201055359e-12,1.053927853963392,0.0127222443316908,0.0992087328388824,2.2238479136568994e-12,1.0539278052773866,0.0,0.33185826173518,0.0066188637617209,0.0021952482814202,1.168964328911365,1.1798351305258274,474520576901.0094,559856046785.1934,7.729092612862587e-05,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004140001256018,2241.734553727224,1.745040508153518,,adder_dcop_27,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025659478943445,0.0081042124393313,0.5664644236072808,1.6636029065953828,1.6636055848590126,0.7045171616574782,0.0126946021296328,0.0992116414646726,2.2210371213969676e-12,1.0539050396310223,0.0126937597866088,0.0992117492428407,2.223847832410456e-12,1.053905078691047,0.0,0.3317859435418,0.0066188637617209,0.001270258976435,1.1689042866651913,1.1797927412643767,474510321992.34326,559823833541.5887,7.079099304974079e-05,0
tfqmr,jacobi,1e-08,500,1,2,18,0.0003711669705808,2489.835644132852,1.8320215727129157,,adder_dcop_28,1813,1813,11246,1,True,18.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025590280700222,0.0081088279032593,0.5637065637065637,1.6638045149611411,1.663820556477146,0.7045171616574782,0.0126838360322307,0.0992131890219832,2.2210371116234353e-12,1.0539417343038302,0.012682474500699,0.0992133630764697,2.2238478224420874e-12,1.0539417881676405,0.0,0.33190242537894,0.0066188637617209,0.000689674086426,1.1689730854417522,1.1798606479022895,474526845494.0253,559875551371.6104,9.450002107769252e-05,0
tfqmr,jacobi,1e-08,500,1,2,20,0.0004070410504937,2561.560784553212,1.9424054891655749,,adder_dcop_29,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025542933574724,0.0081045706950008,0.573634859349145,1.663495682632535,1.663452153343114,0.7045171616574782,0.012678462023204,0.0992133270319352,2.221037110033324e-12,1.053886080929236,0.0126769018144036,0.0992135263984076,2.2238478208202778e-12,1.0538861807551934,0.0,0.33172582425421,0.0066188637617209,0.0008171994791364,1.1688505337050594,1.1797574762025576,474501788452.073,559797032397.8175,9.9833938293159e-05,0
tfqmr,jacobi,1e-08,500,1,2,24,0.0004813750274479,2521.7732447698354,2.0665726198082623,,adder_dcop_30,1813,1813,11246,1,True,24.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025539112212147,0.0081093419053291,0.5664644236072808,1.663809258113061,1.6638369656207754,0.7045171616574782,0.0126765113410006,0.0992139894315386,2.2210371120355324e-12,1.05394259904815,0.0126756554613449,0.099214098783012,2.2238478228623868e-12,1.0539426468227198,0.0,0.33190511287951,0.0066188637617209,0.0005206049191208,1.1689688078698588,1.1798621558359097,474527234748.5606,559876726193.2896,0.0001063339877873,0
tfqmr,jacobi,1e-08,500,1,2,20,0.000412416877225,2722.6458210705027,2.226228064925615,,adder_dcop_31,1813,1813,11246,1,True,20.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025511421870366,0.0081060719797445,0.5653612796469939,1.663608230227508,1.6635820379814994,0.7045171616574782,0.0126727322199781,0.0992140582990624,2.2210371128347864e-12,1.053906386887188,0.0126721813726805,0.0992141286579029,2.2238478236775866e-12,1.0539064855725402,0.0,0.33179030943545,0.0066188637617209,0.0005256956070487,1.1688925835188395,1.1797951021774031,474510930410.3663,559825671627.7927,0.0001102919923141,0
tfqmr,jacobi,1e-08,500,1,2,18,0.0003666670527309,2707.7192339916096,2.4523340624527687,,adder_dcop_32,1813,1813,11246,1,True,18.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025648015079781,0.008119041583882,0.5664644236072808,1.664155517177559,1.6641979783276588,0.7045171616574782,0.0126893704885081,0.0992135416971325,2.205816329238369e-12,1.0539972364246204,0.0126866111005645,0.099213894582696,2.2057806427051215e-12,1.053997251935703,0.0,0.3320782572729,0.0066188637617209,0.0013149454824549,1.1690884445343996,1.1799633406526573,477826382212.2251,563817614207.1107,9.650003630667924e-05,0
tfqmr,jacobi,1e-08,500,1,2,24,0.0004903329536318,3317.6510441811297,2.6974280168763793,,adder_dcop_33,1813,1813,11246,1,True,24.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025601889455023,0.0081146574733711,0.5686707115278544,1.6642077940924682,1.664233253936497,0.7045171616574782,0.012683013503754,0.0992138041344786,2e-12,1.0540054661608107,0.0126818174628417,0.0992139570232447,2e-12,1.054005496529447,0.0,0.33210439639484,0.0066188637617209,0.0007955438272437,1.1691066196765272,1.1799786145899354,527002733080.40533,621851954865.3262,0.000103916041553,0
tfqmr,jacobi,1e-08,500,1,2,48,0.0009391671046614,3522.2242016350733,2.8513108067991157,,adder_dcop_34,1813,1813,11246,1,True,48.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025699043096283,0.0081148585758187,0.5697738554881412,1.6637099879363737,1.6637050788036705,0.7045171616574782,0.012702798359038,0.0992120252693436,2.2087319137333597e-12,1.0539260850382135,0.0126988859349203,0.0992125261255207,2.208732351212978e-12,1.0539261750661055,0.0,0.33185288004613,0.0066188637617209,0.0038485687816669,1.168935947316949,1.1798316138058211,477163425078.9589,562972493860.0211,0.0001093329628929,0
tfqmr,jacobi,1e-08,500,1,2,16,0.0003287920262664,2697.5754261580837,2.8288493511114106,,adder_dcop_35,1813,1813,11246,1,True,16.0,11246,0.0034213891277952,6.202978488692774,30.777149494507437,1.0,1310.0,0.0066188637617209,0.0025758141535735,0.0081018941390584,0.5648097076668506,1.6648099754635086,1.6626808014694172,0.7045171616574782,0.012707695670524,0.0992105978036605,2.2150124139617752e-12,1.0537637365170207,0.0127050247441917,0.0992109398809618,2.215052181460505e-12,1.0537649422804622,0.0,0.33133775328423,0.0066188637617209,0.0020225081780134,1.1686312152277785,1.1795313331515935,475737169631.59454,561146897925.3206,0.0001072909217327,0
