ksp,pc,rtol,max_it,converged,reason,iterations,solve_time_sec,final_residual_norm,rel_error_to_ones,note,matrix_id,nrows,ncols,nnz_used,applicable,converged_clean,iterations_clean,nnz,density,nnz_per_row_mean,nnz_per_row_std,nnz_per_row_min,nnz_per_row_max,zero_diag_fraction,diag_abs_mean,diag_abs_std,diag_dominance_fraction,norm_1,norm_inf,symmetry_score_struct,row_norm2_mean,row_norm2_std,row_norm2_min,row_norm2_max,col_norm2_mean,col_norm2_std,col_norm2_min,col_norm2_max,diag_abs_min,diag_abs_max,tiny_diag_fraction,symmetry_numeric_fro_ratio,spec_radius_est,sigma_max_est_power,row_norm2_spread,pseudo_kappa
bcgs,jacobi,1e-08,500,0,-3,500,0.0072196669643744,0.0034876891702659,0.0043663706990341,,ukerbe1_dual,1866,1866,7076,1,False,,7076,0.002032191101783,3.792068595927117,0.4084599833466718,2.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.9442314776158605,0.10969301424779,1.4142135623730951,2.0,1.9442314776158605,0.10969301424779,1.4142135623730951,2.0,0.0,0.0,1.0,0.0,3.8319283729652183,3.9073145760235017,1.414213562373095,5.525777265870515
cg,jacobi,1e-08,500,0,-10,4,4.5749940909445286e-05,5.875715535765057,0.0598228600426513,,ukerbe1_dual,1866,1866,7076,0,False,,7076,0.002032191101783,3.792068595927117,0.4084599833466718,2.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.9442314776158605,0.10969301424779,1.4142135623730951,2.0,1.9442314776158605,0.10969301424779,1.4142135623730951,2.0,0.0,0.0,1.0,0.0,3.8319283729652183,3.9073145760235017,1.414213562373095,5.525777265870515
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,ukerbe1_dual,1866,1866,7076,0,False,,7076,0.002032191101783,3.792068595927117,0.4084599833466718,2.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.9442314776158605,0.10969301424779,1.4142135623730951,2.0,1.9442314776158605,0.10969301424779,1.4142135623730951,2.0,0.0,0.0,1.0,0.0,3.8319283729652183,3.9073145760235017,1.414213562373095,5.525777265870515
gmres,jacobi,1e-08,500,0,-3,500,0.007309167063795,0.0044137640779903,0.0045741131094304,,ukerbe1_dual,1866,1866,7076,1,False,,7076,0.002032191101783,3.792068595927117,0.4084599833466718,2.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.9442314776158605,0.10969301424779,1.4142135623730951,2.0,1.9442314776158605,0.10969301424779,1.4142135623730951,2.0,0.0,0.0,1.0,0.0,3.8319283729652183,3.9073145760235017,1.414213562373095,5.525777265870515
bcgs,ilu,1e-08,500,1,2,141,0.016138624981977,2.028146351905605e-06,2.9630577397685907e-06,,utm1700b,1700,1700,21509,1,True,141.0,21509,0.0074425605536332,12.65235294117647,6.679712066189472,1.0,29.0,0.0,0.552842080481569,0.2928469647154414,0.22,3.1862401864238437,6.369333525995349,0.5609744758008276,0.8914966534367325,0.4530272805374027,0.0424994689736497,2.3322928211423783,1.0000000000000038,4.466465433367603e-15,0.9999999999999896,1.0000000000000189,0.0006594316897486,1.0,0.0,1.0059152510397509,1.5879544918342694,2.4335030552774204,54.87816383278657,133.54617935510095
bcgs,jacobi,1e-08,500,0,-3,500,0.012383708031848,212.06160596851825,28.68807017898405,,utm1700b,1700,1700,21509,1,False,,21509,0.0074425605536332,12.65235294117647,6.679712066189472,1.0,29.0,0.0,0.552842080481569,0.2928469647154414,0.22,3.1862401864238437,6.369333525995349,0.5609744758008276,0.8914966534367325,0.4530272805374027,0.0424994689736497,2.3322928211423783,1.0000000000000038,4.466465433367603e-15,0.9999999999999896,1.0000000000000189,0.0006594316897486,1.0,0.0,1.0059152510397509,1.5879544918342694,2.4335030552774204,54.87816383278657,133.54617935510095
cg,jacobi,1e-08,500,0,-4,5,9.595800656825304e-05,5299434.441605812,35654.54746902316,,utm1700b,1700,1700,21509,1,False,,21509,0.0074425605536332,12.65235294117647,6.679712066189472,1.0,29.0,0.0,0.552842080481569,0.2928469647154414,0.22,3.1862401864238437,6.369333525995349,0.5609744758008276,0.8914966534367325,0.4530272805374027,0.0424994689736497,2.3322928211423783,1.0000000000000038,4.466465433367603e-15,0.9999999999999896,1.0000000000000189,0.0006594316897486,1.0,0.0,1.0059152510397509,1.5879544918342694,2.4335030552774204,54.87816383278657,133.54617935510095
gmres,ilu,1e-08,500,0,-3,500,0.030938500072807,3.0322827513896784,42.50694325752338,,utm1700b,1700,1700,21509,1,False,,21509,0.0074425605536332,12.65235294117647,6.679712066189472,1.0,29.0,0.0,0.552842080481569,0.2928469647154414,0.22,3.1862401864238437,6.369333525995349,0.5609744758008276,0.8914966534367325,0.4530272805374027,0.0424994689736497,2.3322928211423783,1.0000000000000038,4.466465433367603e-15,0.9999999999999896,1.0000000000000189,0.0006594316897486,1.0,0.0,1.0059152510397509,1.5879544918342694,2.4335030552774204,54.87816383278657,133.54617935510095
gmres,jacobi,1e-08,500,0,-3,500,0.0097377500496804,44.30873461384214,11.792398245558324,,utm1700b,1700,1700,21509,1,False,,21509,0.0074425605536332,12.65235294117647,6.679712066189472,1.0,29.0,0.0,0.552842080481569,0.2928469647154414,0.22,3.1862401864238437,6.369333525995349,0.5609744758008276,0.8914966534367325,0.4530272805374027,0.0424994689736497,2.3322928211423783,1.0000000000000038,4.466465433367603e-15,0.9999999999999896,1.0000000000000189,0.0006594316897486,1.0,0.0,1.0059152510397509,1.5879544918342694,2.4335030552774204,54.87816383278657,133.54617935510095
bcgs,ilu,1e-08,500,1,2,30,0.000695375027135,1.4743227946834205e-05,1.703689714482615e-05,,utm300,300,300,3155,1,True,30.0,3155,0.0350555555555555,10.516666666666667,7.667445612602819,1.0,33.0,0.0,0.6232808553176753,0.2847112976139264,0.32,2.928193703690432,5.5918632376910935,0.5160063391442156,0.9382201433609066,0.3460389610894216,0.0804524195285178,1.9506108979697696,1.000000000000003,3.844782108354281e-15,0.999999999999991,1.0000000000000142,0.0006449805114743,1.0,0.0,0.931372915142749,1.5235688814945372,2.347713540021234,24.245521879902427,56.921540002328015
bcgs,jacobi,1e-08,500,0,-3,500,0.0020256660645827,1.3169743748377707,29.934876453643575,,utm300,300,300,3155,1,False,,3155,0.0350555555555555,10.516666666666667,7.667445612602819,1.0,33.0,0.0,0.6232808553176753,0.2847112976139264,0.32,2.928193703690432,5.5918632376910935,0.5160063391442156,0.9382201433609066,0.3460389610894216,0.0804524195285178,1.9506108979697696,1.000000000000003,3.844782108354281e-15,0.999999999999991,1.0000000000000142,0.0006449805114743,1.0,0.0,0.931372915142749,1.5235688814945372,2.347713540021234,24.245521879902427,56.921540002328015
cg,jacobi,1e-08,500,0,-4,5,2.066593151539564e-05,8305203.253130941,182979.4990192819,,utm300,300,300,3155,1,False,,3155,0.0350555555555555,10.516666666666667,7.667445612602819,1.0,33.0,0.0,0.6232808553176753,0.2847112976139264,0.32,2.928193703690432,5.5918632376910935,0.5160063391442156,0.9382201433609066,0.3460389610894216,0.0804524195285178,1.9506108979697696,1.000000000000003,3.844782108354281e-15,0.999999999999991,1.0000000000000142,0.0006449805114743,1.0,0.0,0.931372915142749,1.5235688814945372,2.347713540021234,24.245521879902427,56.921540002328015
gmres,ilu,1e-08,500,1,2,26,0.0005726660601794,6.355445683865756e-05,0.0009160457608572,,utm300,300,300,3155,1,True,26.0,3155,0.0350555555555555,10.516666666666667,7.667445612602819,1.0,33.0,0.0,0.6232808553176753,0.2847112976139264,0.32,2.928193703690432,5.5918632376910935,0.5160063391442156,0.9382201433609066,0.3460389610894216,0.0804524195285178,1.9506108979697696,1.000000000000003,3.844782108354281e-15,0.999999999999991,1.0000000000000142,0.0006449805114743,1.0,0.0,0.931372915142749,1.5235688814945372,2.347713540021234,24.245521879902427,56.921540002328015
gmres,jacobi,1e-08,500,0,-3,500,0.0016563750104978,1.753546248482345,19.64362428587051,,utm300,300,300,3155,1,False,,3155,0.0350555555555555,10.516666666666667,7.667445612602819,1.0,33.0,0.0,0.6232808553176753,0.2847112976139264,0.32,2.928193703690432,5.5918632376910935,0.5160063391442156,0.9382201433609066,0.3460389610894216,0.0804524195285178,1.9506108979697696,1.000000000000003,3.844782108354281e-15,0.999999999999991,1.0000000000000142,0.0006449805114743,1.0,0.0,0.931372915142749,1.5235688814945372,2.347713540021234,24.245521879902427,56.921540002328015
bcgs,ilu,1e-08,500,1,2,163,0.0369740420719608,5.7145554141062016e-06,6.6242632282810975e-06,,utm3060,3060,3060,42211,1,True,163.0,42211,0.0045079883805374,13.794444444444444,6.432701014225428,1.0,29.0,0.0,0.5615693542559508,0.277743278026963,0.1415032679738562,3.232784581743513,6.351242702382498,0.5591433512591505,0.8917823739734755,0.4524645814538865,0.0733136563089876,2.340512082778814,1.0000000000000042,4.183000113367785e-15,0.999999999999988,1.000000000000019,0.0011241549687839,1.0,0.0,0.9897200283050968,1.6140762866310587,2.52596641710029,31.92463997313809,80.64056845016431
bcgs,jacobi,1e-08,500,0,-3,500,0.0235908339964225,11.942469608648016,87.50959649089876,,utm3060,3060,3060,42211,1,False,,42211,0.0045079883805374,13.794444444444444,6.432701014225428,1.0,29.0,0.0,0.5615693542559508,0.277743278026963,0.1415032679738562,3.232784581743513,6.351242702382498,0.5591433512591505,0.8917823739734755,0.4524645814538865,0.0733136563089876,2.340512082778814,1.0000000000000042,4.183000113367785e-15,0.999999999999988,1.000000000000019,0.0011241549687839,1.0,0.0,0.9897200283050968,1.6140762866310587,2.52596641710029,31.92463997313809,80.64056845016431
cg,jacobi,1e-08,500,0,-4,4,0.0001234170049428,3425120.302951841,22603.609093089504,,utm3060,3060,3060,42211,1,False,,42211,0.0045079883805374,13.794444444444444,6.432701014225428,1.0,29.0,0.0,0.5615693542559508,0.277743278026963,0.1415032679738562,3.232784581743513,6.351242702382498,0.5591433512591505,0.8917823739734755,0.4524645814538865,0.0733136563089876,2.340512082778814,1.0000000000000042,4.183000113367785e-15,0.999999999999988,1.000000000000019,0.0011241549687839,1.0,0.0,0.9897200283050968,1.6140762866310587,2.52596641710029,31.92463997313809,80.64056845016431
gmres,ilu,1e-08,500,0,-3,500,0.0612479579867795,5.994986170405508,74.19296806121403,,utm3060,3060,3060,42211,1,False,,42211,0.0045079883805374,13.794444444444444,6.432701014225428,1.0,29.0,0.0,0.5615693542559508,0.277743278026963,0.1415032679738562,3.232784581743513,6.351242702382498,0.5591433512591505,0.8917823739734755,0.4524645814538865,0.0733136563089876,2.340512082778814,1.0000000000000042,4.183000113367785e-15,0.999999999999988,1.000000000000019,0.0011241549687839,1.0,0.0,0.9897200283050968,1.6140762866310587,2.52596641710029,31.92463997313809,80.64056845016431
gmres,jacobi,1e-08,500,0,-3,500,0.017997832968831,39.75296461259453,12.962888892768476,,utm3060,3060,3060,42211,1,False,,42211,0.0045079883805374,13.794444444444444,6.432701014225428,1.0,29.0,0.0,0.5615693542559508,0.277743278026963,0.1415032679738562,3.232784581743513,6.351242702382498,0.5591433512591505,0.8917823739734755,0.4524645814538865,0.0733136563089876,2.340512082778814,1.0000000000000042,4.183000113367785e-15,0.999999999999988,1.000000000000019,0.0011241549687839,1.0,0.0,0.9897200283050968,1.6140762866310587,2.52596641710029,31.92463997313809,80.64056845016431
bcgs,ilu,1e-08,500,0,-3,500,0.2089298329083249,0.4046799225844827,42.01482121968581,,utm5940,5940,5940,83842,1,False,,83842,0.0023762314503055,14.114814814814816,6.343899961108167,1.0,30.0,0.0,0.6118894179960743,0.2600054795020864,0.1282828282828282,3.2242176420477215,5.954728140338793,0.5624150187256983,0.9293847150192852,0.3691125187372152,0.0705340620583356,2.219575651668219,1.0000000000000044,4.186350172345196e-15,0.999999999999988,1.0000000000000202,0.0012599112900717,1.00000000000001,0.0,0.9267001150694154,1.65546139513774,2.3799836394129086,31.46813875305387,74.89365539504354
bcgs,jacobi,1e-08,500,0,-4,320,0.0295781660825014,2620233.038380379,31700.730888417904,,utm5940,5940,5940,83842,1,False,,83842,0.0023762314503055,14.114814814814816,6.343899961108167,1.0,30.0,0.0,0.6118894179960743,0.2600054795020864,0.1282828282828282,3.2242176420477215,5.954728140338793,0.5624150187256983,0.9293847150192852,0.3691125187372152,0.0705340620583356,2.219575651668219,1.0000000000000044,4.186350172345196e-15,0.999999999999988,1.0000000000000202,0.0012599112900717,1.00000000000001,0.0,0.9267001150694154,1.65546139513774,2.3799836394129086,31.46813875305387,74.89365539504354
cg,jacobi,1e-08,500,0,-4,5,0.0002759160706773,8337106.937911798,48233.09889403315,,utm5940,5940,5940,83842,1,False,,83842,0.0023762314503055,14.114814814814816,6.343899961108167,1.0,30.0,0.0,0.6118894179960743,0.2600054795020864,0.1282828282828282,3.2242176420477215,5.954728140338793,0.5624150187256983,0.9293847150192852,0.3691125187372152,0.0705340620583356,2.219575651668219,1.0000000000000044,4.186350172345196e-15,0.999999999999988,1.0000000000000202,0.0012599112900717,1.00000000000001,0.0,0.9267001150694154,1.65546139513774,2.3799836394129086,31.46813875305387,74.89365539504354
gmres,ilu,1e-08,500,0,-3,500,0.1245903329690918,160.49854348537562,88.1779587701556,,utm5940,5940,5940,83842,1,False,,83842,0.0023762314503055,14.114814814814816,6.343899961108167,1.0,30.0,0.0,0.6118894179960743,0.2600054795020864,0.1282828282828282,3.2242176420477215,5.954728140338793,0.5624150187256983,0.9293847150192852,0.3691125187372152,0.0705340620583356,2.219575651668219,1.0000000000000044,4.186350172345196e-15,0.999999999999988,1.0000000000000202,0.0012599112900717,1.00000000000001,0.0,0.9267001150694154,1.65546139513774,2.3799836394129086,31.46813875305387,74.89365539504354
gmres,jacobi,1e-08,500,0,-3,500,0.0350251669296994,56.26642811346539,1.375882199409329,,utm5940,5940,5940,83842,1,False,,83842,0.0023762314503055,14.114814814814816,6.343899961108167,1.0,30.0,0.0,0.6118894179960743,0.2600054795020864,0.1282828282828282,3.2242176420477215,5.954728140338793,0.5624150187256983,0.9293847150192852,0.3691125187372152,0.0705340620583356,2.219575651668219,1.0000000000000044,4.186350172345196e-15,0.999999999999988,1.0000000000000202,0.0012599112900717,1.00000000000001,0.0,0.9267001150694154,1.65546139513774,2.3799836394129086,31.46813875305387,74.89365539504354
bcgs,ilu,1e-08,500,0,-3,500,0.3821508329128846,33459.17613129788,499.2022110890192,,viscoplastic1,4326,4326,61166,1,False,,61166,0.0032684139103217,14.13915857605178,8.654676614908801,7.0,37.0,0.0,0.0423756754507628,0.0489306671224279,0.4294960702727693,49.429371,168.38033600000003,0.7591472386620017,6.896644620311455,15.568928046243297,0.0213376075041228,45.99405074788711,12.803950279028744,11.22559952876156,0.0289256988852473,26.65504265374122,0.021333,0.1728,0.0,1.4145567216516877,2.2828433234223096,71.39064144443425,2155.5392627313126,153885.3306250513
bcgs,jacobi,1e-08,500,0,-4,10,0.000795374973677,2140028215.102596,3862639.8538983217,,viscoplastic1,4326,4326,61166,1,False,,61166,0.0032684139103217,14.13915857605178,8.654676614908801,7.0,37.0,0.0,0.0423756754507628,0.0489306671224279,0.4294960702727693,49.429371,168.38033600000003,0.7591472386620017,6.896644620311455,15.568928046243297,0.0213376075041228,45.99405074788711,12.803950279028744,11.22559952876156,0.0289256988852473,26.65504265374122,0.021333,0.1728,0.0,1.4145567216516877,2.2828433234223096,71.39064144443425,2155.5392627313126,153885.3306250513
cg,jacobi,1e-08,500,0,-4,5,0.0002289169933646,411169829.71893686,21195.157410430937,,viscoplastic1,4326,4326,61166,1,False,,61166,0.0032684139103217,14.13915857605178,8.654676614908801,7.0,37.0,0.0,0.0423756754507628,0.0489306671224279,0.4294960702727693,49.429371,168.38033600000003,0.7591472386620017,6.896644620311455,15.568928046243297,0.0213376075041228,45.99405074788711,12.803950279028744,11.22559952876156,0.0289256988852473,26.65504265374122,0.021333,0.1728,0.0,1.4145567216516877,2.2828433234223096,71.39064144443425,2155.5392627313126,153885.3306250513
gmres,ilu,1e-08,500,0,-3,500,0.2147887080209329,4382.296171724975,61.395756645423475,,viscoplastic1,4326,4326,61166,1,False,,61166,0.0032684139103217,14.13915857605178,8.654676614908801,7.0,37.0,0.0,0.0423756754507628,0.0489306671224279,0.4294960702727693,49.429371,168.38033600000003,0.7591472386620017,6.896644620311455,15.568928046243297,0.0213376075041228,45.99405074788711,12.803950279028744,11.22559952876156,0.0289256988852473,26.65504265374122,0.021333,0.1728,0.0,1.4145567216516877,2.2828433234223096,71.39064144443425,2155.5392627313126,153885.3306250513
gmres,jacobi,1e-08,500,0,-5,150,0.0083264170680195,0.1856507441494805,0.0139699287649105,,viscoplastic1,4326,4326,61166,1,False,,61166,0.0032684139103217,14.13915857605178,8.654676614908801,7.0,37.0,0.0,0.0423756754507628,0.0489306671224279,0.4294960702727693,49.429371,168.38033600000003,0.7591472386620017,6.896644620311455,15.568928046243297,0.0213376075041228,45.99405074788711,12.803950279028744,11.22559952876156,0.0289256988852473,26.65504265374122,0.021333,0.1728,0.0,1.4145567216516877,2.2828433234223096,71.39064144443425,2155.5392627313126,153885.3306250513
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,vsp_data_and_seymourl,9167,9167,111732,0,False,,111732,0.0013296064400875,12.188502236282318,16.0184396175718,1.0,229.0,1.0,0.0,0.0,0.0,229.0,229.0,1.0,3.2203147340731495,1.348360207731487,1.0,15.132745950421556,3.2203147340731495,1.348360207731487,1.0,15.132745950421556,0.0,0.0,1.0,0.0,29.16000632075613,29.16219596451971,15.132745950421556,441.3041028874855
bcgs,jacobi,1e-08,500,0,-3,500,0.1095158330863341,0.6495279989627298,0.0928100122770041,,vsp_data_and_seymourl,9167,9167,111732,1,False,,111732,0.0013296064400875,12.188502236282318,16.0184396175718,1.0,229.0,1.0,0.0,0.0,0.0,229.0,229.0,1.0,3.2203147340731495,1.348360207731487,1.0,15.132745950421556,3.2203147340731495,1.348360207731487,1.0,15.132745950421556,0.0,0.0,1.0,0.0,29.16000632075613,29.16219596451971,15.132745950421556,441.3041028874855
cg,jacobi,1e-08,500,0,-10,2,0.0003920830786228,1509.3726000844188,0.8696936342564145,,vsp_data_and_seymourl,9167,9167,111732,0,False,,111732,0.0013296064400875,12.188502236282318,16.0184396175718,1.0,229.0,1.0,0.0,0.0,0.0,229.0,229.0,1.0,3.2203147340731495,1.348360207731487,1.0,15.132745950421556,3.2203147340731495,1.348360207731487,1.0,15.132745950421556,0.0,0.0,1.0,0.0,29.16000632075613,29.16219596451971,15.132745950421556,441.3041028874855
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,vsp_data_and_seymourl,9167,9167,111732,0,False,,111732,0.0013296064400875,12.188502236282318,16.0184396175718,1.0,229.0,1.0,0.0,0.0,0.0,229.0,229.0,1.0,3.2203147340731495,1.348360207731487,1.0,15.132745950421556,3.2203147340731495,1.348360207731487,1.0,15.132745950421556,0.0,0.0,1.0,0.0,29.16000632075613,29.16219596451971,15.132745950421556,441.3041028874855
gmres,jacobi,1e-08,500,0,-3,500,0.0757962089264765,0.9219318783652188,0.0984048223636329,,vsp_data_and_seymourl,9167,9167,111732,1,False,,111732,0.0013296064400875,12.188502236282318,16.0184396175718,1.0,229.0,1.0,0.0,0.0,0.0,229.0,229.0,1.0,3.2203147340731495,1.348360207731487,1.0,15.132745950421556,3.2203147340731495,1.348360207731487,1.0,15.132745950421556,0.0,0.0,1.0,0.0,29.16000632075613,29.16219596451971,15.132745950421556,441.3041028874855
bcgs,ilu,1e-08,500,1,2,26,0.004401082987897,1.7843750277383429e-07,9.549103395279097e-08,,wang1,2903,2903,19093,1,True,26.0,19093,0.002265583644985,6.576989321391664,0.6061298104473776,4.0,7.0,0.0,0.2091017688942473,0.1858956473690594,0.6469169824319669,4.7787411,4.7787411,1.0,0.2500172104015694,0.2269383501071166,0.0396880981854371,2.9233479794706394,0.2456959140803064,0.231609883317974,0.0329797862868247,2.9233479794706394,0.0285624,2.39086,0.0,0.3071201318416059,4.13770981287006,4.1380780522839835,73.6580514846466,304.8027662226198
bcgs,jacobi,1e-08,500,1,2,97,0.0029495001072064,2.6147774192225794e-07,8.094943024339782e-07,,wang1,2903,2903,19093,1,True,97.0,19093,0.002265583644985,6.576989321391664,0.6061298104473776,4.0,7.0,0.0,0.2091017688942473,0.1858956473690594,0.6469169824319669,4.7787411,4.7787411,1.0,0.2500172104015694,0.2269383501071166,0.0396880981854371,2.9233479794706394,0.2456959140803064,0.231609883317974,0.0329797862868247,2.9233479794706394,0.0285624,2.39086,0.0,0.3071201318416059,4.13770981287006,4.1380780522839835,73.6580514846466,304.8027662226198
cg,jacobi,1e-08,500,0,-3,500,0.0068729170598089,41.53124314411756,1.162582877340656,,wang1,2903,2903,19093,1,False,,19093,0.002265583644985,6.576989321391664,0.6061298104473776,4.0,7.0,0.0,0.2091017688942473,0.1858956473690594,0.6469169824319669,4.7787411,4.7787411,1.0,0.2500172104015694,0.2269383501071166,0.0396880981854371,2.9233479794706394,0.2456959140803064,0.231609883317974,0.0329797862868247,2.9233479794706394,0.0285624,2.39086,0.0,0.3071201318416059,4.13770981287006,4.1380780522839835,73.6580514846466,304.8027662226198
gmres,ilu,1e-08,500,1,2,55,0.0052244580583646,5.940592197334141e-07,1.3614470859686622e-07,,wang1,2903,2903,19093,1,True,55.0,19093,0.002265583644985,6.576989321391664,0.6061298104473776,4.0,7.0,0.0,0.2091017688942473,0.1858956473690594,0.6469169824319669,4.7787411,4.7787411,1.0,0.2500172104015694,0.2269383501071166,0.0396880981854371,2.9233479794706394,0.2456959140803064,0.231609883317974,0.0329797862868247,2.9233479794706394,0.0285624,2.39086,0.0,0.3071201318416059,4.13770981287006,4.1380780522839835,73.6580514846466,304.8027662226198
gmres,jacobi,1e-08,500,1,2,261,0.0068046670639887,5.230253609889764e-07,2.8851549828045393e-06,,wang1,2903,2903,19093,1,True,261.0,19093,0.002265583644985,6.576989321391664,0.6061298104473776,4.0,7.0,0.0,0.2091017688942473,0.1858956473690594,0.6469169824319669,4.7787411,4.7787411,1.0,0.2500172104015694,0.2269383501071166,0.0396880981854371,2.9233479794706394,0.2456959140803064,0.231609883317974,0.0329797862868247,2.9233479794706394,0.0285624,2.39086,0.0,0.3071201318416059,4.13770981287006,4.1380780522839835,73.6580514846466,304.8027662226198
bcgs,ilu,1e-08,500,1,2,29,0.0046689580194652,1.853190389076749e-07,6.24472029632986e-08,,wang2,2903,2903,19093,1,True,29.0,19093,0.002265583644985,6.576989321391664,0.6061298104473776,4.0,7.0,0.0,0.2091017761281433,0.1870543735012064,0.5122287289011368,4.7787411,4.7787411,1.0,0.2502813152974244,0.2275984038162882,0.0396880981854371,2.9233479794706394,0.2454356663257489,0.2328156006412942,0.0373436136218773,2.9233479794706394,0.0305648,2.39086,0.0,0.3065397166470638,4.137709812870054,4.1380780522839835,73.6580514846466,304.8027662226198
bcgs,jacobi,1e-08,500,1,2,100,0.0029118329985067,2.9205028475440613e-07,1.7930267195386355e-06,,wang2,2903,2903,19093,1,True,100.0,19093,0.002265583644985,6.576989321391664,0.6061298104473776,4.0,7.0,0.0,0.2091017761281433,0.1870543735012064,0.5122287289011368,4.7787411,4.7787411,1.0,0.2502813152974244,0.2275984038162882,0.0396880981854371,2.9233479794706394,0.2454356663257489,0.2328156006412942,0.0373436136218773,2.9233479794706394,0.0305648,2.39086,0.0,0.3065397166470638,4.137709812870054,4.1380780522839835,73.6580514846466,304.8027662226198
cg,jacobi,1e-08,500,0,-3,500,0.00683333305642,38.80496083709406,1.0592288180156677,,wang2,2903,2903,19093,1,False,,19093,0.002265583644985,6.576989321391664,0.6061298104473776,4.0,7.0,0.0,0.2091017761281433,0.1870543735012064,0.5122287289011368,4.7787411,4.7787411,1.0,0.2502813152974244,0.2275984038162882,0.0396880981854371,2.9233479794706394,0.2454356663257489,0.2328156006412942,0.0373436136218773,2.9233479794706394,0.0305648,2.39086,0.0,0.3065397166470638,4.137709812870054,4.1380780522839835,73.6580514846466,304.8027662226198
gmres,ilu,1e-08,500,1,2,57,0.0053770419908687,4.704037456626823e-07,9.520354294121973e-08,,wang2,2903,2903,19093,1,True,57.0,19093,0.002265583644985,6.576989321391664,0.6061298104473776,4.0,7.0,0.0,0.2091017761281433,0.1870543735012064,0.5122287289011368,4.7787411,4.7787411,1.0,0.2502813152974244,0.2275984038162882,0.0396880981854371,2.9233479794706394,0.2454356663257489,0.2328156006412942,0.0373436136218773,2.9233479794706394,0.0305648,2.39086,0.0,0.3065397166470638,4.137709812870054,4.1380780522839835,73.6580514846466,304.8027662226198
gmres,jacobi,1e-08,500,1,2,416,0.0108873329591006,4.929851818042707e-07,4.936677199360285e-06,,wang2,2903,2903,19093,1,True,416.0,19093,0.002265583644985,6.576989321391664,0.6061298104473776,4.0,7.0,0.0,0.2091017761281433,0.1870543735012064,0.5122287289011368,4.7787411,4.7787411,1.0,0.2502813152974244,0.2275984038162882,0.0396880981854371,2.9233479794706394,0.2454356663257489,0.2328156006412942,0.0373436136218773,2.9233479794706394,0.0305648,2.39086,0.0,0.3065397166470638,4.137709812870054,4.1380780522839835,73.6580514846466,304.8027662226198
bcgs,ilu,1e-08,500,1,2,38,0.0615892090136185,4.157559315121197e-07,9.901526885940317e-08,,wang3,26064,26064,177168,1,True,38.0,177168,0.0002607973346809,6.797421731123388,0.4357238012579053,4.0,7.0,0.0,0.0573515703192142,0.0150290348565531,0.8412369551872314,0.3370573,0.4084214,1.0,0.0625419600111386,0.0164428420468513,0.0088803110930867,0.2035555648537273,0.0622560217189868,0.0174943298339091,0.0088803110930867,0.2069667466471123,0.0076906,0.16853,0.0,0.2278299621515544,0.2002758884523418,0.2672320161728601,22.922120939230744,6.125524593548765
bcgs,jacobi,1e-08,500,1,2,130,0.0441714999033138,2.610169425410295e-07,1.6150653327247477e-07,,wang3,26064,26064,177168,1,True,130.0,177168,0.0002607973346809,6.797421731123388,0.4357238012579053,4.0,7.0,0.0,0.0573515703192142,0.0150290348565531,0.8412369551872314,0.3370573,0.4084214,1.0,0.0625419600111386,0.0164428420468513,0.0088803110930867,0.2035555648537273,0.0622560217189868,0.0174943298339091,0.0088803110930867,0.2069667466471123,0.0076906,0.16853,0.0,0.2278299621515544,0.2002758884523418,0.2672320161728601,22.922120939230744,6.125524593548765
cg,jacobi,1e-08,500,0,-3,500,0.1245539580704644,2.600016100249754,2.049889366452086,,wang3,26064,26064,177168,1,False,,177168,0.0002607973346809,6.797421731123388,0.4357238012579053,4.0,7.0,0.0,0.0573515703192142,0.0150290348565531,0.8412369551872314,0.3370573,0.4084214,1.0,0.0625419600111386,0.0164428420468513,0.0088803110930867,0.2035555648537273,0.0622560217189868,0.0174943298339091,0.0088803110930867,0.2069667466471123,0.0076906,0.16853,0.0,0.2278299621515544,0.2002758884523418,0.2672320161728601,22.922120939230744,6.125524593548765
gmres,ilu,1e-08,500,1,2,79,0.0743235829286277,7.375167362329203e-07,5.499474047599659e-07,,wang3,26064,26064,177168,1,True,79.0,177168,0.0002607973346809,6.797421731123388,0.4357238012579053,4.0,7.0,0.0,0.0573515703192142,0.0150290348565531,0.8412369551872314,0.3370573,0.4084214,1.0,0.0625419600111386,0.0164428420468513,0.0088803110930867,0.2035555648537273,0.0622560217189868,0.0174943298339091,0.0088803110930867,0.2069667466471123,0.0076906,0.16853,0.0,0.2278299621515544,0.2002758884523418,0.2672320161728601,22.922120939230744,6.125524593548765
