ksp,pc,rtol,max_it,converged,reason,iterations,solve_time_sec,final_residual_norm,rel_error_to_ones,note,matrix_id,nrows,ncols,nnz_used
bcgs,ilu,1e-08,500,1,2,13,0.0008267499506473,2.8387856668776084e-08,0.0011755618362164,,nos7,729,729,4617
bcgs,jacobi,1e-08,500,1,2,53,0.0003973338752985,2.6279106583566433e-08,0.0001191024396762,,nos7,729,729,4617
cg,jacobi,1e-08,500,1,2,79,0.0002795420587062,2.2810898538619442e-08,1.3723962822027848e-09,,nos7,729,729,4617
fgmres,jacobi,1e-08,500,0,-3,500,0.00343449995853,0.11216763493183,0.8997734049582627,,nos7,729,729,4617
gmres,ilu,1e-08,500,1,2,22,0.0007942500524222,2.30123098283787e-08,0.0011806191320308,,nos7,729,729,4617
gmres,jacobi,1e-08,500,0,-3,500,0.0034652499016374,1.398939213136329e-07,0.8822427695271264,,nos7,729,729,4617
minres,jacobi,1e-08,500,1,2,79,0.0003055420238524,5.833859339024388e-09,1.5913549684766662e-09,,nos7,729,729,4617
tfqmr,jacobi,1e-08,500,1,2,71,0.0006192082073539,2.366891815209823e-08,1.6849621378446562e-08,,nos7,729,729,4617
fgmres,jacobi,1e-08,500,0,-3,500,0.8493504170328379,7223.688835547017,0.2770232370809989,,oilpan,73752,73752,3597188
minres,jacobi,1e-08,500,0,-3,500,0.6980985838454217,1.1164197308710253,0.2558428477910606,,oilpan,73752,73752,3597188
tfqmr,jacobi,1e-08,500,0,-3,500,1.3311797499191016,0.0373920316024589,0.2504557654244586,,oilpan,73752,73752,3597188
bcgs,ilu,1e-08,500,0,-3,500,1.8399149999022484,0.0652706354764473,0.5390569209081857,,olafu,16146,16146,1015156
bcgs,jacobi,1e-08,500,0,-3,500,0.5248772918712348,0.0008062173003936,0.439066401628771,,olafu,16146,16146,1015156
cg,jacobi,1e-08,500,0,-3,500,0.2921285831835121,0.0482608481789618,0.4576511727067958,,olafu,16146,16146,1015156
fgmres,jacobi,1e-08,500,0,-3,500,0.3066699579358101,529990.1151020086,0.520081850357908,,olafu,16146,16146,1015156
gmres,ilu,1e-08,500,0,-3,500,1.0798298751469702,0.1865244516034613,0.6162204063090736,,olafu,16146,16146,1015156
gmres,jacobi,1e-08,500,0,-3,500,0.3057525840122252,0.0052665850512947,0.5685526988642555,,olafu,16146,16146,1015156
minres,jacobi,1e-08,500,0,-3,500,0.2956580829340964,6.480367258719034,0.4865272917019209,,olafu,16146,16146,1015156
tfqmr,jacobi,1e-08,500,0,-3,500,0.5610802918672562,0.3279424401929418,0.4585093420813806,,olafu,16146,16146,1015156
fgmres,jacobi,1e-08,500,0,-3,500,0.0041774578858166,182.04567348014496,1.8494574848913536,,olm1000,1000,1000,3996
minres,jacobi,1e-08,500,0,-8,0,1.300009898841381e-05,0.0,1.0,,olm1000,1000,1000,3996
tfqmr,jacobi,1e-08,500,0,-3,500,0.0037192909512668,2.432170154175315,0.9877046594428928,,olm1000,1000,1000,3996
fgmres,jacobi,1e-08,500,0,-3,500,0.0081281668972224,1195.361227159008,35.35957192366952,,olm2000,2000,2000,7996
minres,jacobi,1e-08,500,0,-8,0,2.2833002731204033e-05,0.0,1.0,,olm2000,2000,2000,7996
tfqmr,jacobi,1e-08,500,0,-3,500,0.0074714589864015,2.4502619715018468,0.9913587773386332,,olm2000,2000,2000,7996
bcgs,ilu,1e-08,500,1,2,72,0.0007636670488864,8.687879645657343e-09,3.544241633120464e-07,,olm500,500,500,1996
bcgs,jacobi,1e-08,500,0,-3,500,0.0020436248742043,0.0192153441001829,0.2429118687196202,,olm500,500,500,1996
cg,jacobi,1e-08,500,0,-4,5,1.8540769815444943e-05,176708.5924123067,910.7772586486903,,olm500,500,500,1996
fgmres,jacobi,1e-08,500,0,-3,500,0.0021837090607732,9.504291048647053,1.0193812569160046,,olm500,500,500,1996
gmres,ilu,1e-08,500,0,-3,500,0.003030750202015,2.436722849117878e-06,0.0001250356917938,,olm500,500,500,1996
gmres,jacobi,1e-08,500,0,-3,500,0.0020411668810993,0.0505360707510828,1.0189607013897797,,olm500,500,500,1996
minres,jacobi,1e-08,500,0,-8,0,9.54209826886654e-06,0.0,1.0,,olm500,500,500,1996
tfqmr,jacobi,1e-08,500,0,-3,500,0.001870583044365,2.475620926007246,0.9942053460220384,,olm500,500,500,1996
fgmres,jacobi,1e-08,500,0,-3,500,0.0197479159105569,1820.6043522694072,60.809668193346425,,olm5000,5000,5000,19996
minres,jacobi,1e-08,500,0,-8,0,2.8416980057954788e-05,0.0,1.0,,olm5000,5000,5000,19996
tfqmr,jacobi,1e-08,500,0,-3,500,0.019011041149497,2.4598895772597373,0.995941683859852,,olm5000,5000,5000,19996
bcgs,ilu,1e-08,500,0,-3,500,3.588486583903432,206504.14249997903,326.46040033717986,,opt1,15449,15449,1930655
bcgs,jacobi,1e-08,500,0,-3,500,0.817985582863912,0.5985802242138372,0.0130226521219407,,opt1,15449,15449,1930655
cg,jacobi,1e-08,500,0,-10,4,0.0046918331645429,876.60492931486,0.346378177478912,,opt1,15449,15449,1930655
fgmres,jacobi,1e-08,500,0,-3,500,0.4609209161717444,1.4306075124976998,0.020767158969481,,opt1,15449,15449,1930655
gmres,ilu,1e-08,500,0,-3,500,2.233706375118345,46752.17483154842,102.73583961102683,,opt1,15449,15449,1930655
gmres,jacobi,1e-08,500,0,-3,500,0.4503375829663127,1.4306075124976998,0.020767158969481,,opt1,15449,15449,1930655
minres,jacobi,1e-08,500,0,-3,500,0.4435674999840557,0.3579057252751112,0.0097901349381873,,opt1,15449,15449,1930655
tfqmr,jacobi,1e-08,500,0,-3,500,0.8722053337842226,3.5121528832639006,0.0103228715260571,,opt1,15449,15449,1930655
fgmres,jacobi,1e-08,500,0,-3,500,0.0454442498739808,0.0215431666298929,0.0564992138691779,,optdigits_10NN,5620,5620,79650
minres,jacobi,1e-08,500,0,-3,500,0.034207500051707,0.0062694881280356,0.0362348232228694,,optdigits_10NN,5620,5620,79650
tfqmr,jacobi,1e-08,500,0,-3,500,0.0652419161051511,0.1144852513163956,0.0330382471865772,,optdigits_10NN,5620,5620,79650
fgmres,jacobi,1e-08,500,0,-3,500,0.0447947080247104,30.194567062243006,1.001144520554596,,orani678,2529,2529,90158
minres,jacobi,1e-08,500,0,-8,0,4.9416907131671906e-05,0.0,1.0,,orani678,2529,2529,90158
tfqmr,jacobi,1e-08,500,0,-3,500,0.0770821662154048,5995772.543760691,264.40812032265126,,orani678,2529,2529,90158
fgmres,jacobi,1e-08,500,1,2,442,0.0042444998398423,4.779415683646567e-06,8.167945364795557e-09,,orsirr_1,1030,1030,6858
minres,jacobi,1e-08,500,0,-8,0,1.291697844862938e-05,0.0,1.0,,orsirr_1,1030,1030,6858
tfqmr,jacobi,1e-08,500,1,2,352,0.0037692501209676,4.3765536109280455e-11,1.7228603621499555e-09,,orsirr_1,1030,1030,6858
bcgs,ilu,1e-08,500,1,2,92,0.0030856248922646,6.793249526804463e-08,2.643036327278002e-07,,orsirr_2,886,886,5970
bcgs,jacobi,1e-08,500,1,2,243,0.0021601659245789,1.6951497741576227e-08,1.2911520626101566e-06,,orsirr_2,886,886,5970
cg,jacobi,1e-08,500,0,-3,500,0.0020324999932199,5.613988404538577,2.213379918108668,,orsirr_2,886,886,5970
fgmres,jacobi,1e-08,500,0,-3,500,0.0042730830609798,0.0009812161163293,1.6863174476128037e-06,,orsirr_2,886,886,5970
gmres,ilu,1e-08,500,1,2,123,0.0028267090674489,7.43026600792168e-08,1.7561466323249598e-07,,orsirr_2,886,886,5970
gmres,jacobi,1e-08,500,0,-3,500,0.0042296671308577,1.4909195102449982e-07,1.2523946815982428e-05,,orsirr_2,886,886,5970
minres,jacobi,1e-08,500,0,-8,0,1.13749410957098e-05,0.0,1.0,,orsirr_2,886,886,5970
tfqmr,jacobi,1e-08,500,1,2,405,0.0036450419574975,1.4763078791355966e-08,2.8259403115321945e-10,,orsirr_2,886,886,5970
fgmres,jacobi,1e-08,500,1,2,395,0.0079925830941647,2.258127763147204e-06,3.380953867844646e-09,,orsreg_1,2205,2205,14133
minres,jacobi,1e-08,500,0,-8,0,2.3250002413988113e-05,0.0,1.0,,orsreg_1,2205,2205,14133
tfqmr,jacobi,1e-08,500,1,2,271,0.0058210419956594,4.1912655286713856e-11,1.0985660629000364e-09,,orsreg_1,2205,2205,14133
fgmres,jacobi,1e-08,500,0,-3,500,0.0491411671973764,245.34563176502607,1.032126765813603,,p2p-Gnutella05,8846,8846,31839
minres,jacobi,1e-08,500,0,-3,500,0.0324334159959107,112.47960775191436,5.881197098725979,,p2p-Gnutella05,8846,8846,31839
tfqmr,jacobi,1e-08,500,0,-3,500,0.0564226252026855,4128.2628898567455,1.6039415335815947,,p2p-Gnutella05,8846,8846,31839
fgmres,jacobi,1e-08,500,0,-3,500,0.0482479170896112,236.7463841714237,1.0617521891730703,,p2p-Gnutella06,8717,8717,31525
minres,jacobi,1e-08,500,0,-3,500,0.0300534588750451,113.4388080382786,5.95335697112505,,p2p-Gnutella06,8717,8717,31525
tfqmr,jacobi,1e-08,500,0,-3,500,0.0539400838315486,4200.746781307889,1.9875194681638733,,p2p-Gnutella06,8717,8717,31525
fgmres,jacobi,1e-08,500,0,-3,500,0.0298373750410974,194.08180132198433,1.1028089664771326,,p2p-Gnutella08,6301,6301,20777
minres,jacobi,1e-08,500,0,-3,500,0.019531040918082,101.17867817729454,6.365077537040205,,p2p-Gnutella08,6301,6301,20777
tfqmr,jacobi,1e-08,500,0,-3,500,0.0353122919332236,3110.1818128127616,2.042861131005126,,p2p-Gnutella08,6301,6301,20777
fgmres,jacobi,1e-08,500,0,-3,500,0.0393743328750133,215.86450919782504,1.0876854410170098,,p2p-Gnutella09,8114,8114,26013
minres,jacobi,1e-08,500,0,-3,500,0.0253535420633852,111.26992982528876,6.257465864367572,,p2p-Gnutella09,8114,8114,26013
tfqmr,jacobi,1e-08,500,0,-3,500,0.0436017080210149,3965.802709376516,2.0447500197024073,,p2p-Gnutella09,8114,8114,26013
fgmres,jacobi,1e-08,500,0,-3,500,2.7889326671138406,1.9885146162538845e-07,7.133533682986044e-05,,parabolic_fem,525825,525825,3674625
minres,jacobi,1e-08,500,0,-3,500,1.589933583047241,9.598461956857481e-09,7.019968006016397e-07,,parabolic_fem,525825,525825,3674625
tfqmr,jacobi,1e-08,500,0,-3,500,3.154253541957587,5.3154780387114946e-08,3.849574272105856e-07,,parabolic_fem,525825,525825,3674625
bcgs,ilu,1e-08,500,0,-3,500,1.8486300420481712,127537.6514733762,45.4429365389062,,pcrystk02,13965,13965,968583
bcgs,jacobi,1e-08,500,0,-3,500,0.3963290830142796,0.103779013528776,0.0030914382695522,,pcrystk02,13965,13965,968583
cg,jacobi,1e-08,500,0,-10,4,0.0025705830194056,3153.2063344670933,0.879904970757812,,pcrystk02,13965,13965,968583
fgmres,jacobi,1e-08,500,0,-3,500,0.2497816251125186,0.1781984067744617,0.0058614375884747,,pcrystk02,13965,13965,968583
gmres,ilu,1e-08,500,0,-3,500,1.155319584067911,78187.33056264938,9.640976325012105,,pcrystk02,13965,13965,968583
gmres,jacobi,1e-08,500,0,-3,500,0.2458206668961793,0.1781984067744617,0.0058614375884747,,pcrystk02,13965,13965,968583
minres,jacobi,1e-08,500,0,-3,500,0.2416472909972071,0.0536805579625336,0.0020412377774551,,pcrystk02,13965,13965,968583
tfqmr,jacobi,1e-08,500,0,-3,500,0.4458514999132603,26.41568454242162,0.0091384321537053,,pcrystk02,13965,13965,968583
fgmres,jacobi,1e-08,500,1,2,359,0.0090218749828636,1.500240277887743e-07,4.762329727671193e-08,,pde2961,2961,2961,14585
minres,jacobi,1e-08,500,0,-3,500,0.0066919589880853,1.3563042401813328,1.0348744041750295,,pde2961,2961,2961,14585
tfqmr,jacobi,1e-08,500,1,2,198,0.0048880409449338,2.4675095183035576e-08,2.328748283548781e-06,,pde2961,2961,2961,14585
bcgs,ilu,1e-08,500,1,2,14,0.0006627079565078,8.234993682600669e-08,4.3182522696955645e-09,,pde900,900,900,4380
bcgs,jacobi,1e-08,500,1,2,76,0.0005988338962197,2.0432262674643625e-08,8.224307408152385e-09,,pde900,900,900,4380
cg,jacobi,1e-08,500,0,-3,500,0.0017872909083962,2053.904875589251,252.8771537634069,,pde900,900,900,4380
fgmres,jacobi,1e-08,500,1,2,284,0.0022478338796645,1.4503995697310724e-07,2.8630046896907624e-08,,pde900,900,900,4380
gmres,ilu,1e-08,500,1,2,23,0.0007454170845448,4.7659290788161315e-08,2.0704555225952653e-09,,pde900,900,900,4380
gmres,jacobi,1e-08,500,1,2,315,0.0025156249757856,3.16972653067899e-08,9.1532212521596e-09,,pde900,900,900,4380
minres,jacobi,1e-08,500,0,-3,500,0.0020065840799361,2.3030182371790033,1.146365366625478,,pde900,900,900,4380
tfqmr,jacobi,1e-08,500,1,2,89,0.000775417080149,2.7619409679562733e-08,2.0829563314458862e-11,,pde900,900,900,4380
bcgs,ilu,1e-08,500,0,-3,500,0.7021393340546638,622906834.4020187,8597.740300623107,,pds10,16558,16558,149658
bcgs,jacobi,1e-08,500,0,-3,500,0.1359916669316589,0.5494879691249984,0.0776789675960987,,pds10,16558,16558,149658
cg,jacobi,1e-08,500,0,-10,2,0.000567875104025,678.3163009200349,0.6376575964281579,,pds10,16558,16558,149658
fgmres,jacobi,1e-08,500,0,-3,500,0.1052762500476092,0.259308158993711,0.0315133313431257,,pds10,16558,16558,149658
gmres,ilu,1e-08,500,0,-3,500,0.416899458039552,436175857.370193,6387.508703112606,,pds10,16558,16558,149658
gmres,jacobi,1e-08,500,0,-3,500,0.1058260828722268,0.259308158993711,0.0315133313431257,,pds10,16558,16558,149658
minres,jacobi,1e-08,500,0,-3,500,0.1138335419818759,0.0974915229761303,0.0243309247611279,,pds10,16558,16558,149658
tfqmr,jacobi,1e-08,500,0,-3,500,0.1899248750414699,0.7363425004917211,0.0244490053135558,,pds10,16558,16558,149658
fgmres,jacobi,1e-08,500,0,-3,500,0.0251493330579251,0.0353564323141552,0.0408739414326122,,piston,2025,2025,100015
minres,jacobi,1e-08,500,0,-3,500,0.0184590418357402,0.0007956086760288,0.034622291712229,,piston,2025,2025,100015
tfqmr,jacobi,1e-08,500,0,-3,500,0.0363076669164001,3.7169948370222983,0.4742799230961204,,piston,2025,2025,100015
fgmres,jacobi,1e-08,500,0,-3,500,0.0130731249228119,3.936824301559601e-05,0.658349182012569,,plat1919,1919,1919,32399
minres,jacobi,1e-08,500,0,-3,500,0.0092312500346452,3.092923263620002e-05,0.6598163712389983,,plat1919,1919,1919,32399
tfqmr,jacobi,1e-08,500,0,-3,500,0.0177057918626815,0.0012781552556803,0.6570594012801736,,plat1919,1919,1919,32399
fgmres,jacobi,1e-08,500,0,-3,500,0.010539875132963,8.140138823179477,0.002968987377521,,plbuckle,1282,1282,30644
minres,jacobi,1e-08,500,1,2,187,0.0029304169584065,6.478455372298418e-05,8.103058165500052e-07,,plbuckle,1282,1282,30644
tfqmr,jacobi,1e-08,500,1,2,175,0.0052571250125765,1.965532634476626e-07,1.0939554779376921e-08,,plbuckle,1282,1282,30644
fgmres,jacobi,1e-08,500,0,-3,500,0.0083373340312391,0.0612520817025219,0.5769086248509296,,plsk1919,1919,1919,9662
minres,jacobi,1e-08,500,0,-3,500,0.0044553328771144,3.943169238386117,1.2977430208875451,,plsk1919,1919,1919,9662
tfqmr,jacobi,1e-08,500,0,-3,500,0.0084765420760959,163.7463244122196,1.0,,plsk1919,1919,1919,9662
fgmres,jacobi,1e-08,500,1,2,253,0.0892787920311093,6.058696341911068e-08,4.343883165793499e-07,,poisson3Da,13514,13514,352762
minres,jacobi,1e-08,500,0,-3,500,0.1790620000101626,0.0009877559830411,0.0006133666383933,,poisson3Da,13514,13514,352762
tfqmr,jacobi,1e-08,500,1,2,171,0.111157540930435,8.821996987535045e-08,2.062362648982909e-10,,poisson3Da,13514,13514,352762
fgmres,jacobi,1e-08,500,0,-3,500,0.0106361659709364,86.26820315543087,0.8739278829281277,,polblogs,1490,1490,19025
minres,jacobi,1e-08,500,0,-3,500,0.007815291872248,46.206320549538354,2.443923320709005,,polblogs,1490,1490,19025
tfqmr,jacobi,1e-08,500,0,-3,500,0.0148335830308496,1557.5560524214447,1.5826870165113145,,polblogs,1490,1490,19025
fgmres,jacobi,1e-08,500,0,-3,500,0.000683374935761,0.002807982213695,0.007961416729247,,polbooks,105,105,882
minres,jacobi,1e-08,500,1,2,178,0.000155083136633,5.341650576148538e-07,2.2375126090204983e-08,,polbooks,105,105,882
tfqmr,jacobi,1e-08,500,1,2,280,0.0004109169822186,5.210576765745193e-07,2.147437322021107e-09,,polbooks,105,105,882
fgmres,jacobi,1e-08,500,1,2,28,0.0008593329694122,1.0156610754931451e-06,2.5091116435504925e-08,,poli,4008,4008,8188
minres,jacobi,1e-08,500,0,-3,500,0.0065804170444607,15.616528924671345,1.8249698806471968,,poli,4008,4008,8188
tfqmr,jacobi,1e-08,500,1,2,23,0.0005418749060481,8.244270818120349e-07,1.0046913419746836e-09,,poli,4008,4008,8188
fgmres,jacobi,1e-08,500,0,-3,500,0.0058518748264759,49.80017910295326,0.8007006532159888,,pores_2,1224,1224,9613
minres,jacobi,1e-08,500,0,-8,0,1.4667166396975516e-05,0.0,1.0,,pores_2,1224,1224,9613
tfqmr,jacobi,1e-08,500,0,-3,500,0.0061022909358143,2.154097753257696,0.9458237152202248,,pores_2,1224,1224,9613
bcgs,ilu,1e-08,500,1,2,41,0.0008246661163866,3.1599773208009777e-07,8.025364918152757e-07,,pores_3,532,532,3474
bcgs,jacobi,1e-08,500,0,-3,500,0.0028427501674741,6.9274375035722895e-06,0.0057649712206701,,pores_3,532,532,3474
cg,jacobi,1e-08,500,0,-3,500,0.0013498340267688,3790.9493434989063,77.27173827923396,,pores_3,532,532,3474
fgmres,jacobi,1e-08,500,0,-3,500,0.002751792082563,7.667676835382508,0.7027391149042737,,pores_3,532,532,3474
gmres,ilu,1e-08,500,1,2,112,0.0013384579215198,4.627914943587105e-07,2.046994663489641e-06,,pores_3,532,532,3474
gmres,jacobi,1e-08,500,0,-3,500,0.0026105421129614,0.0002092027664015,0.5226763480562963,,pores_3,532,532,3474
minres,jacobi,1e-08,500,0,-8,0,8.708098903298378e-06,0.0,1.0,,pores_3,532,532,3474
tfqmr,jacobi,1e-08,500,1,2,399,0.0021998330485075,1.3562423059335286e-06,2.206468940119118e-07,,pores_3,532,532,3474
fgmres,jacobi,1e-08,500,0,-3,500,0.0212110830470919,0.0684614545705628,0.1285234418064864,,power,4941,4941,13188
minres,jacobi,1e-08,500,0,-3,500,0.0127852079458534,0.0134248755664043,0.126836982516989,,power,4941,4941,13188
tfqmr,jacobi,1e-08,500,0,-3,500,0.0246659580152481,0.0292138452165156,0.1267186306606524,,power,4941,4941,13188
bcgs,ilu,1e-08,500,1,2,6,1.5169563749805093,5.630462057548661e-09,1.9349003903119814e-09,,psmigr_1,3140,3140,543162
bcgs,jacobi,1e-08,500,1,2,20,0.0215707500465214,2.985813860193222e-07,1.1159788011881577e-05,,psmigr_1,3140,3140,543162
cg,jacobi,1e-08,500,0,-10,8,0.0043842080049216,64.96678323520966,9.363840166819456,,psmigr_1,3140,3140,543162
fgmres,jacobi,1e-08,500,1,2,21,0.011880749836564,0.0537017351548779,0.2016541819863325,,psmigr_1,3140,3140,543162
gmres,ilu,1e-08,500,1,2,7,1.4929205409716817,1.0266338270240613e-07,4.053522234216624e-09,,psmigr_1,3140,3140,543162
gmres,jacobi,1e-08,500,1,2,28,0.0155460000969469,1.990135518997821e-06,4.1535366257773775e-06,,psmigr_1,3140,3140,543162
minres,jacobi,1e-08,500,0,-3,500,0.266130292089656,0.2818303423718035,0.2036433387482696,,psmigr_1,3140,3140,543162
tfqmr,jacobi,1e-08,500,1,2,27,0.0293932498898357,1.2276435136981564e-06,5.056997152482314e-09,,psmigr_1,3140,3140,543162
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,psmigr_2,3140,3140,540022
bcgs,jacobi,1e-08,500,1,2,2,0.00235674995929,4.984291638868801e-07,3.7635143083388734e-08,,psmigr_2,3140,3140,540022
cg,jacobi,1e-08,500,0,-10,3,0.001825249986723,1.433659076027942e-06,7.322335528301324e-08,,psmigr_2,3140,3140,540022
fgmres,jacobi,1e-08,500,1,2,3,0.0018162499181926,5.306156353030935e-07,3.815106389869107e-08,,psmigr_2,3140,3140,540022
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,psmigr_2,3140,3140,540022
gmres,jacobi,1e-08,500,1,2,3,0.0018311671447008,5.306156353030935e-07,3.815106389869107e-08,,psmigr_2,3140,3140,540022
minres,jacobi,1e-08,500,1,2,3,0.001828416949138,5.044144743619309e-07,3.808041946642712e-08,,psmigr_2,3140,3140,540022
tfqmr,jacobi,1e-08,500,0,-3,500,0.5314721250906587,6.778155210684485e-06,5.2639625344642046e-08,,psmigr_2,3140,3140,540022
bcgs,ilu,1e-08,500,1,2,5,1.5079405838623643,5.324709469093851e-10,1.0180947451323772e-11,,psmigr_3,3140,3140,543162
bcgs,jacobi,1e-08,500,1,2,15,0.0163457081653177,1.012920990060243e-06,6.297143232946807e-08,,psmigr_3,3140,3140,543162
cg,jacobi,1e-08,500,0,-10,5,0.0027839168906211,10.30546103953228,0.3828201092404459,,psmigr_3,3140,3140,543162
fgmres,jacobi,1e-08,500,1,2,23,0.0129401250742375,2.347240780099061e-07,2.4854595904414003e-08,,psmigr_3,3140,3140,543162
gmres,ilu,1e-08,500,1,2,7,1.492760666180402,2.6292895643248053e-07,4.835920444416561e-09,,psmigr_3,3140,3140,543162
gmres,jacobi,1e-08,500,1,2,23,0.0128262499347329,6.287862226055094e-07,3.128047952089201e-08,,psmigr_3,3140,3140,543162
minres,jacobi,1e-08,500,0,-3,500,0.266259083058685,0.2416761781071708,0.5476088648802262,,psmigr_3,3140,3140,543162
tfqmr,jacobi,1e-08,500,1,2,19,0.0205307088326662,3.388036247024363e-07,1.0429811106845263e-09,,psmigr_3,3140,3140,543162
fgmres,jacobi,1e-08,500,0,-3,500,0.0060346249956637,2536826444809.8384,35632705.483977765,,qh1484,1484,1484,6110
minres,jacobi,1e-08,500,0,-8,0,0.0002249579411,0.0,1.0,,qh1484,1484,1484,6110
tfqmr,jacobi,1e-08,500,0,-3,500,0.0057176249101758,11693993538671.02,282.1641178665729,,qh1484,1484,1484,6110
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,qh768,768,768,2934
bcgs,jacobi,1e-08,500,0,-4,4,3.7125078961253166e-05,2.8299182971630003e+18,1271187363472.3862,,qh768,768,768,2934
cg,jacobi,1e-08,500,0,-4,123,0.0003525840584188,2.499601401651132e+17,23033578840.81945,,qh768,768,768,2934
fgmres,jacobi,1e-08,500,0,-3,500,0.00328329205513,78200921354.34697,163610531.82380134,,qh768,768,768,2934
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,qh768,768,768,2934
gmres,jacobi,1e-08,500,0,-5,60,0.0004364161286503,961217978950.7616,14755206933.172749,,qh768,768,768,2934
minres,jacobi,1e-08,500,1,6,1,1.7791055142879486e-05,24581370621296.08,1.0,,qh768,768,768,2934
tfqmr,jacobi,1e-08,500,0,-3,500,0.0027882081922143,630466228060.1617,48839.25811192918,,qh768,768,768,2934
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,qh882,882,882,3354
bcgs,jacobi,1e-08,500,0,-4,4,3.8499943912029266e-05,1.88615769076349e+18,77205647318.17056,,qh882,882,882,3354
cg,jacobi,1e-08,500,0,-4,131,0.0004067921545356,2.261406994805072e+17,19739932945.82905,,qh882,882,882,3354
fgmres,jacobi,1e-08,500,0,-3,500,0.0036750419531017,21440182072.91169,6822796.678688748,,qh882,882,882,3354
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,qh882,882,882,3354
gmres,jacobi,1e-08,500,0,-5,90,0.0006936250720173,98906972980.81532,3963001.119725683,,qh882,882,882,3354
minres,jacobi,1e-08,500,1,6,1,1.5916069969534874e-05,22513875780823.76,1.0,,qh882,882,882,3354
tfqmr,jacobi,1e-08,500,0,-3,500,0.0031442909967154,1029362176933.0432,39970.235188292674,,qh882,882,882,3354
fgmres,jacobi,1e-08,500,0,-3,500,0.006074083968997,380.0371596182803,81.68245629944327,,radfr1,1048,1048,13299
minres,jacobi,1e-08,500,0,-3,500,0.0037352079525589,629.0490765697236,28.378548902889257,,radfr1,1048,1048,13299
tfqmr,jacobi,1e-08,500,0,-3,500,0.0071059172041714,98321.18548891216,25.75337525200888,,radfr1,1048,1048,13299
bcgs,ilu,1e-08,500,1,2,35,0.0992420418187975,3.6087696930808385e-08,3.444540123923479e-07,,raefsky1,3242,3242,294276
bcgs,jacobi,1e-08,500,1,2,210,0.0414701250847429,2.8976479303256777e-07,6.394861325193328e-07,,raefsky1,3242,3242,294276
cg,jacobi,1e-08,500,0,-3,500,0.0466085001826286,2252.781498505683,28.94920230893875,,raefsky1,3242,3242,294276
fgmres,jacobi,1e-08,500,0,-3,500,0.0656818749848753,0.0030736963527248,0.1858274765967448,,raefsky1,3242,3242,294276
gmres,ilu,1e-08,500,1,2,92,0.1071801248472184,3.26627261447376e-07,1.7621043567345065e-06,,raefsky1,3242,3242,294276
gmres,jacobi,1e-08,500,0,-3,500,0.0571156670339405,0.0030714532170133,0.1856663064354122,,raefsky1,3242,3242,294276
minres,jacobi,1e-08,500,0,-3,500,0.0564844580367207,6.315808796298436,0.7371191316518417,,raefsky1,3242,3242,294276
tfqmr,jacobi,1e-08,500,1,2,403,0.0959660829976201,1.9252902140761866e-07,3.9094965965199354e-06,,raefsky1,3242,3242,294276
bcgs,ilu,1e-08,500,1,2,43,0.1017280418891459,9.165329674988893e-08,2.851943992007851e-07,,raefsky2,3242,3242,294276
bcgs,jacobi,1e-08,500,1,2,383,0.0774537499528378,2.6457950597700693e-07,4.7113822499671734e-08,,raefsky2,3242,3242,294276
cg,jacobi,1e-08,500,0,-3,500,0.0478923749178648,11457.784940733822,183.65971628326355,,raefsky2,3242,3242,294276
fgmres,jacobi,1e-08,500,0,-3,500,0.0686925419140607,0.0089073630479458,0.1690169742508033,,raefsky2,3242,3242,294276
gmres,ilu,1e-08,500,1,2,149,0.1271087080240249,5.099055488375256e-07,1.6089987110223435e-06,,raefsky2,3242,3242,294276
gmres,jacobi,1e-08,500,0,-3,500,0.0581809999421238,0.0087772964838442,0.1663245085428868,,raefsky2,3242,3242,294276
minres,jacobi,1e-08,500,0,-3,500,0.0592112920712679,16.330696756280197,1.316113268532586,,raefsky2,3242,3242,294276
tfqmr,jacobi,1e-08,500,1,2,469,0.1123707089573144,3.120419413917961e-07,7.548503766583141e-10,,raefsky2,3242,3242,294276
fgmres,jacobi,1e-08,500,1,2,12,0.001444041961804,1260.7719588957266,0.0009107531007747,,raefsky5,6316,6316,168658
minres,jacobi,1e-08,500,0,-3,500,0.0510964579880237,4053.480394040452,0.7113651330873206,,raefsky5,6316,6316,168658
tfqmr,jacobi,1e-08,500,1,2,13,0.00264154211618,6.158402297032547e-07,8.69346076887215e-10,,raefsky5,6316,6316,168658
fgmres,jacobi,1e-08,500,1,2,14,0.0014721672050654,6936439.352720402,0.0008455839008148,,raefsky6,3402,3402,137845
minres,jacobi,1e-08,500,1,6,1,0.0001515841577202,112036232.4861082,1.0,,raefsky6,3402,3402,137845
tfqmr,jacobi,1e-08,500,1,2,12,0.0023264170158654,1.3422765672855994e-05,4.400456843794148e-08,,raefsky6,3402,3402,137845
fgmres,jacobi,1e-08,500,0,-3,500,0.00663658301346,5.657997743109088e-09,0.0413370311328336,,rail_1357,1357,1357,8985
